object_type,object_id,object_system,object_code
stop_point,AMI:SP:CIMACN2,amiens_rt,161
stop_point,AMI:SP:CIMACN2,source,CIMACN2
stop_point,AMI:SP:CIMONN1,amiens_rt,1009
stop_point,AMI:SP:CIMONN1,source,CIMONN1
stop_point,AMI:SP:CIMONN2,amiens_rt,1157
stop_point,AMI:SP:CIMONN2,source,CIMONN2
stop_point,AMI:SP:CIRQMN1,amiens_rt,1011
stop_point,AMI:SP:CIRQMN1,source,CIRQMN1
stop_point,AMI:SP:CIRQMN2,amiens_rt,1124
stop_point,AMI:SP:CIRQMN2,source,CIRQMN2
stop_point,AMI:SP:CIRQUN1,amiens_rt,1012
stop_point,AMI:SP:CIRQUN1,source,CIRQUN1
stop_point,AMI:SP:CIRQUN2,amiens_rt,1121
stop_point,AMI:SP:CIRQUN2,source,CIRQUN2
stop_point,AMI:SP:CITAD4,amiens_rt,172
stop_point,AMI:SP:CITAD4,source,CITAD4
stop_point,AMI:SP:CJEAN1,amiens_rt,174
stop_point,AMI:SP:CJEAN1,source,CJEAN1
stop_point,AMI:SP:CJEAN2,amiens_rt,175
stop_point,AMI:SP:CJEAN2,source,CJEAN2
stop_point,AMI:SP:CJMLA1,amiens_rt,176
stop_point,AMI:SP:CJMLA1,source,CJMLA1
stop_point,AMI:SP:CJMLA2,amiens_rt,177
stop_point,AMI:SP:CJMLA2,source,CJMLA2
stop_point,AMI:SP:CJOCU2,amiens_rt,178
stop_point,AMI:SP:CJOCU2,source,CJOCU2
stop_point,AMI:SP:CJOCUR,amiens_rt,179
stop_point,AMI:SP:CJOCUR,source,CJOCUR
stop_point,AMI:SP:CJVER1,amiens_rt,180
stop_point,AMI:SP:CJVER1,source,CJVER1
stop_point,AMI:SP:CJVER2,amiens_rt,181
stop_point,AMI:SP:CJVER2,source,CJVER2
stop_point,AMI:SP:CLARI1,amiens_rt,921
stop_point,AMI:SP:CLARI1,source,CLARI1
stop_point,AMI:SP:CLARI2,amiens_rt,922
stop_point,AMI:SP:CLARI2,source,CLARI2
stop_point,AMI:SP:CMADE1,amiens_rt,188
stop_point,AMI:SP:CMADE1,source,CMADE1
stop_point,AMI:SP:CMADE2,amiens_rt,189
stop_point,AMI:SP:CMADE2,source,CMADE2
stop_point,AMI:SP:CMARTN1,amiens_rt,1016
stop_point,AMI:SP:CMARTN1,source,CMARTN1
stop_point,AMI:SP:CMARTN2,amiens_rt,1017
stop_point,AMI:SP:CMARTN2,source,CMARTN2
stop_point,AMI:SP:CNEMON1,amiens_rt,1018
stop_point,AMI:SP:CNEMON1,source,CNEMON1
stop_point,AMI:SP:CNEMON2,amiens_rt,1019
stop_point,AMI:SP:CNEMON2,source,CNEMON2
stop_point,AMI:SP:COISY1,amiens_rt,196
stop_point,AMI:SP:COISY1,source,COISY1
stop_point,AMI:SP:COISY2,amiens_rt,197
stop_point,AMI:SP:COISY2,source,COISY2
stop_point,AMI:SP:CONTY1,amiens_rt,202
stop_point,AMI:SP:CONTY1,source,CONTY1
stop_point,AMI:SP:CONTY2,amiens_rt,203
stop_point,AMI:SP:CONTY2,source,CONTY2
stop_point,AMI:SP:COURSN1,amiens_rt,1022
stop_point,AMI:SP:COURSN1,source,COURSN1
stop_point,AMI:SP:COURSN2,amiens_rt,1023
stop_point,AMI:SP:COURSN2,source,COURSN2
stop_point,AMI:SP:CRIVE1,amiens_rt,208
stop_point,AMI:SP:CRIVE1,source,CRIVE1
stop_point,AMI:SP:CRIVE2,amiens_rt,209
stop_point,AMI:SP:CRIVE2,source,CRIVE2
stop_point,AMI:SP:CTCHA1,amiens_rt,217
stop_point,AMI:SP:CTCHA1,source,CTCHA1
stop_point,AMI:SP:CTCHA2,amiens_rt,1185
stop_point,AMI:SP:CTCHA2,source,CTCHA2
stop_point,AMI:SP:CXROM1,amiens_rt,229
stop_point,AMI:SP:CXROM1,source,CXROM1
stop_point,AMI:SP:CXROM2,amiens_rt,230
stop_point,AMI:SP:CXROM2,source,CXROM2
stop_point,AMI:SP:DCORD1,amiens_rt,233
stop_point,AMI:SP:DCORD1,source,DCORD1
stop_point,AMI:SP:DCORD2,amiens_rt,234
stop_point,AMI:SP:DCORD2,source,DCORD2
stop_point,AMI:SP:DEBUS1,amiens_rt,237
stop_point,AMI:SP:DEBUS1,source,DEBUS1
stop_point,AMI:SP:DEBUS2,amiens_rt,238
stop_point,AMI:SP:DEBUS2,source,DEBUS2
stop_point,AMI:SP:DELPEN1,amiens_rt,1029
stop_point,AMI:SP:DELPEN1,source,DELPEN1
stop_point,AMI:SP:DELPEN2,amiens_rt,1030
stop_point,AMI:SP:DELPEN2,source,DELPEN2
stop_point,AMI:SP:DESMO1,amiens_rt,245
stop_point,AMI:SP:DESMO1,source,DESMO1
stop_point,AMI:SP:DESMO2,amiens_rt,246
stop_point,AMI:SP:DESMO2,source,DESMO2
stop_point,AMI:SP:DONJON,amiens_rt,247
stop_point,AMI:SP:DONJON,source,DONJON
stop_point,AMI:SP:DORGE1,amiens_rt,248
stop_point,AMI:SP:DORGE1,source,DORGE1
stop_point,AMI:SP:DORGE2,amiens_rt,249
stop_point,AMI:SP:DORGE2,source,DORGE2
stop_point,AMI:SP:ECAUV1,amiens_rt,267
stop_point,AMI:SP:ECAUV1,source,ECAUV1
stop_point,AMI:SP:ECAUV2,amiens_rt,268
stop_point,AMI:SP:ECAUV2,source,ECAUV2
stop_point,AMI:SP:ECMAU1,amiens_rt,269
stop_point,AMI:SP:ECMAU1,source,ECMAU1
stop_point,AMI:SP:ECMAU2,amiens_rt,270
stop_point,AMI:SP:ECMAU2,source,ECMAU2
stop_point,AMI:SP:EDMARQ,amiens_rt,272
stop_point,AMI:SP:EDMARQ,source,EDMARQ
stop_point,AMI:SP:EGACHN1,amiens_rt,973
stop_point,AMI:SP:EGACHN1,source,EGACHN1
stop_point,AMI:SP:EGACHN2,amiens_rt,974
stop_point,AMI:SP:EGACHN2,source,EGACHN2
stop_point,AMI:SP:EGSLEU,amiens_rt,286
stop_point,AMI:SP:EGSLEU,source,EGSLEU
stop_point,AMI:SP:ELBEU1,amiens_rt,287
stop_point,AMI:SP:ELBEU1,source,ELBEU1
stop_point,AMI:SP:ELBEU2,amiens_rt,288
stop_point,AMI:SP:ELBEU2,source,ELBEU2
stop_point,AMI:SP:ELOIMN1,amiens_rt,1033
stop_point,AMI:SP:ELOIMN1,source,ELOIMN1
stop_point,AMI:SP:ELOIMN2,amiens_rt,1034
stop_point,AMI:SP:ELOIMN2,source,ELOIMN2
stop_point,AMI:SP:ESATG1,amiens_rt,907
stop_point,AMI:SP:ESATG1,source,ESATG1
stop_point,AMI:SP:ESATG2,amiens_rt,908
stop_point,AMI:SP:ESATG2,source,ESATG2
stop_point,AMI:SP:ETOUVN2,amiens_rt,292
stop_point,AMI:SP:ETOUVN2,source,ETOUVN2
stop_point,AMI:SP:ETSUD1,amiens_rt,293
stop_point,AMI:SP:ETSUD1,source,ETSUD1
stop_point,AMI:SP:ETSUD2,amiens_rt,294
stop_point,AMI:SP:ETSUD2,source,ETSUD2
stop_point,AMI:SP:FALAI1,amiens_rt,300
stop_point,AMI:SP:FALAI1,source,FALAI1
stop_point,AMI:SP:FALAI2,amiens_rt,301
stop_point,AMI:SP:FALAI2,source,FALAI2
stop_point,AMI:SP:FENEL1,amiens_rt,306
stop_point,AMI:SP:FENEL1,source,FENEL1
stop_point,AMI:SP:FENEL2,amiens_rt,307
stop_point,AMI:SP:FENEL2,source,FENEL2
stop_point,AMI:SP:FJOUR1,amiens_rt,310
stop_point,AMI:SP:FJOUR1,source,FJOUR1
stop_point,AMI:SP:FJOUR2,amiens_rt,311
stop_point,AMI:SP:FJOUR2,source,FJOUR2
stop_point,AMI:SP:FONTAN1,amiens_rt,1039
stop_point,AMI:SP:FONTAN1,source,FONTAN1
stop_point,AMI:SP:FONTAN2,amiens_rt,1040
stop_point,AMI:SP:FONTAN2,source,FONTAN2
stop_point,AMI:SP:FORCE1,amiens_rt,318
stop_point,AMI:SP:FORCE1,source,FORCE1
stop_point,AMI:SP:FORCE2,amiens_rt,319
stop_point,AMI:SP:FORCE2,source,FORCE2
stop_point,AMI:SP:FUSCI1,amiens_rt,328
stop_point,AMI:SP:FUSCI1,source,FUSCI1
stop_point,AMI:SP:FUSCI2,amiens_rt,329
stop_point,AMI:SP:FUSCI2,source,FUSCI2
stop_point,AMI:SP:GAMBI1,amiens_rt,1043
stop_point,AMI:SP:GAMBI2,amiens_rt,1044
stop_point,AMI:SP:GENDA1,amiens_rt,343
stop_point,AMI:SP:GENDA1,source,GENDA1
stop_point,AMI:SP:GENDA2,amiens_rt,344
stop_point,AMI:SP:GENDA2,source,GENDA2
stop_point,AMI:SP:GEPHI1,amiens_rt,345
stop_point,AMI:SP:GEPHI1,source,GEPHI1
stop_point,AMI:SP:GEPHI2,amiens_rt,346
stop_point,AMI:SP:GEPHI2,source,GEPHI2
stop_point,AMI:SP:GLISY1,amiens_rt,351
stop_point,AMI:SP:GLISY1,source,GLISY1
stop_point,AMI:SP:GLISY2,amiens_rt,352
stop_point,AMI:SP:GLISY2,source,GLISY2
stop_point,AMI:SP:GORLIN1,amiens_rt,358
stop_point,AMI:SP:GORLIN1,source,GORLIN1
stop_point,AMI:SP:GORLIN2,amiens_rt,802
stop_point,AMI:SP:GORLIN2,source,GORLIN2
stop_point,AMI:SP:GRACE1,amiens_rt,361
stop_point,AMI:SP:GRACE1,source,GRACE1
stop_point,AMI:SP:GRACE2,amiens_rt,362
stop_point,AMI:SP:GRACE2,source,GRACE2
stop_point,AMI:SP:GRENO2,amiens_rt,366
stop_point,AMI:SP:GRENO2,source,GRENO2
stop_point,AMI:SP:GROCHN5,amiens_rt,145
stop_point,AMI:SP:GROCHN5,source,GROCHN5
stop_point,AMI:SP:GROCHN6,amiens_rt,146
stop_point,AMI:SP:GROCHN6,source,GROCHN6
stop_point,AMI:SP:GUTEN1,amiens_rt,369
stop_point,AMI:SP:GUTEN1,source,GUTEN1
stop_point,AMI:SP:GUTEN2,amiens_rt,370
stop_point,AMI:SP:GUTEN2,source,GUTEN2
stop_point,AMI:SP:HBARB1,amiens_rt,374
stop_point,AMI:SP:HBARB2,amiens_rt,375
stop_point,AMI:SP:HGREM1,amiens_rt,376
stop_point,AMI:SP:HGREM1,source,HGREM1
stop_point,AMI:SP:HGREM2,amiens_rt,377
stop_point,AMI:SP:HGREM2,source,HGREM2
stop_point,AMI:SP:HIMPON1,amiens_rt,378
stop_point,AMI:SP:HIMPON1,source,HIMPON1
stop_point,AMI:SP:HIMPON2,amiens_rt,379
stop_point,AMI:SP:HIMPON2,source,HIMPON2
stop_point,AMI:SP:HONOR1,amiens_rt,382
stop_point,AMI:SP:HONOR1,source,HONOR1
stop_point,AMI:SP:HONOR2,amiens_rt,383
stop_point,AMI:SP:HONOR2,source,HONOR2
stop_point,AMI:SP:HPLSU1,amiens_rt,955
stop_point,AMI:SP:HPLSU1,source,HPLSU1
stop_point,AMI:SP:HPLSU5,amiens_rt,905
stop_point,AMI:SP:HPLSU5,source,HPLSU5
stop_point,AMI:SP:HPLSU7,amiens_rt,954
stop_point,AMI:SP:HPLSU7,source,HPLSU7
stop_point,AMI:SP:HPLSUN5,amiens_rt,1013
stop_point,AMI:SP:HPLSUN6,amiens_rt,906
stop_point,AMI:SP:HPLSUN6,source,HPLSUN6
stop_point,AMI:SP:HPSDEN3,amiens_rt,147
stop_point,AMI:SP:HPSDEN3,source,HPSDEN3
stop_point,AMI:SP:HVDUMEN,amiens_rt,1053
stop_point,AMI:SP:HVDUMEN,source,HVDUMEN
stop_point,AMI:SP:HVDUSEN,amiens_rt,1054
stop_point,AMI:SP:HVDUSEN,source,HVDUSEN
stop_point,AMI:SP:IDEFLE,amiens_rt,389
stop_point,AMI:SP:IDEFLE,source,IDEFLE
stop_point,AMI:SP:ILOT1,amiens_rt,390
stop_point,AMI:SP:ILOT1,source,ILOT1
stop_point,AMI:SP:ILOT2,amiens_rt,391
stop_point,AMI:SP:ILOT2,source,ILOT2
stop_point,AMI:SP:JACOBIN,amiens_rt,1057
stop_point,AMI:SP:JACOBIN,source,JACOBIN
stop_point,AMI:SP:JCATEL1,source,JCATEL1
stop_point,AMI:SP:LANGUN1,amiens_rt,1060
stop_point,AMI:SP:LANGUN1,source,LANGUN1
stop_point,AMI:SP:LANGUN2,amiens_rt,1061
stop_point,AMI:SP:LANGUN2,source,LANGUN2
stop_point,AMI:SP:LAPLA1,amiens_rt,413
stop_point,AMI:SP:LAPLA1,source,LAPLA1
stop_point,AMI:SP:LAPLA2,amiens_rt,414
stop_point,AMI:SP:LAPLA2,source,LAPLA2
stop_point,AMI:SP:LAURE1,amiens_rt,417
stop_point,AMI:SP:LAURE1,source,LAURE1
stop_point,AMI:SP:LAURE2,amiens_rt,418
stop_point,AMI:SP:LAURE2,source,LAURE2
stop_point,AMI:SP:LIBERN3,amiens_rt,165
stop_point,AMI:SP:LIBERN3,source,LIBERN3
stop_point,AMI:SP:LIBERN4,amiens_rt,166
stop_point,AMI:SP:LIBERN4,source,LIBERN4
stop_point,AMI:SP:LIBERN5,amiens_rt,167
stop_point,AMI:SP:LIBERN5,source,LIBERN5
stop_point,AMI:SP:LOCKEN1,amiens_rt,1128
stop_point,AMI:SP:LOCKEN1,source,LOCKEN1
stop_point,AMI:SP:LOCKEN2,amiens_rt,1129
stop_point,AMI:SP:LOCKEN2,source,LOCKEN2
stop_point,AMI:SP:LUZARN1,amiens_rt,1066
stop_point,AMI:SP:LUZARN1,source,LUZARN1
stop_point,AMI:SP:LUZARN2,amiens_rt,1067
stop_point,AMI:SP:LUZARN2,source,LUZARN2
stop_point,AMI:SP:MACULN5,amiens_rt,2056
stop_point,AMI:SP:MACULN5,source,MACULN5
stop_point,AMI:SP:MACULN6,amiens_rt,2057
stop_point,AMI:SP:MACULN6,source,MACULN6
stop_point,AMI:SP:MACULN7,amiens_rt,1068
stop_point,AMI:SP:MACULN7,source,MACULN7
stop_point,AMI:SP:MADEL1,amiens_rt,440
stop_point,AMI:SP:MADEL1,source,MADEL1
stop_point,AMI:SP:MADEL2,amiens_rt,441
stop_point,AMI:SP:MADEL2,source,MADEL2
stop_point,AMI:SP:MARIV1,amiens_rt,446
stop_point,AMI:SP:MARIV1,source,MARIV1
stop_point,AMI:SP:MARIV2,amiens_rt,447
stop_point,AMI:SP:MARIV2,source,MARIV2
stop_point,AMI:SP:MARRO1,amiens_rt,450
stop_point,AMI:SP:MARRO1,source,MARRO1
stop_point,AMI:SP:MARRO2,amiens_rt,451
stop_point,AMI:SP:MARRO2,source,MARRO2
stop_point,AMI:SP:MCAMO1,amiens_rt,456
stop_point,AMI:SP:MCAMO1,source,MCAMO1
stop_point,AMI:SP:MERCEN1,amiens_rt,975
stop_point,AMI:SP:MERCEN1,source,MERCEN1
stop_point,AMI:SP:MERCEN2,amiens_rt,976
stop_point,AMI:SP:MERCEN2,source,MERCEN2
stop_point,AMI:SP:MOULI1,amiens_rt,471
stop_point,AMI:SP:MOULI1,source,MOULI1
stop_point,AMI:SP:MOULI2,amiens_rt,472
stop_point,AMI:SP:MOULI2,source,MOULI2
stop_point,AMI:SP:MOUTIER1,amiens_rt,2089
stop_point,AMI:SP:MOUTIER1,source,MOUTIER1
stop_point,AMI:SP:MOUTIER2,amiens_rt,2090
stop_point,AMI:SP:MOUTIER2,source,MOUTIER2
stop_point,AMI:SP:MPOULA,amiens_rt,477
stop_point,AMI:SP:MPOULA,source,MPOULA
stop_point,AMI:SP:MRIVE1,amiens_rt,478
stop_point,AMI:SP:MRIVE1,source,MRIVE1
stop_point,AMI:SP:MRIVE2,amiens_rt,479
stop_point,AMI:SP:MRIVE2,source,MRIVE2
stop_point,AMI:SP:MSAIN1,amiens_rt,480
stop_point,AMI:SP:MSAIN1,source,MSAIN1
stop_point,AMI:SP:MSAIN2,amiens_rt,481
stop_point,AMI:SP:MSAIN2,source,MSAIN2
stop_point,AMI:SP:MSALE1,amiens_rt,482
stop_point,AMI:SP:MSALE1,source,MSALE1
stop_point,AMI:SP:MSALE2,amiens_rt,483
stop_point,AMI:SP:MSALE2,source,MSALE2
stop_point,AMI:SP:MSALO1,amiens_rt,484
stop_point,AMI:SP:MSALO1,source,MSALO1
stop_point,AMI:SP:MSALO2,amiens_rt,485
stop_point,AMI:SP:MSALO2,source,MSALO2
stop_point,AMI:SP:MVERS1,amiens_rt,491
stop_point,AMI:SP:MVERS1,source,MVERS1
stop_point,AMI:SP:MVERS2,amiens_rt,492
stop_point,AMI:SP:MVERS2,source,MVERS2
stop_point,AMI:SP:NAUGA1,amiens_rt,493
stop_point,AMI:SP:NAUGA1,source,NAUGA1
stop_point,AMI:SP:NAUGA2,amiens_rt,494
stop_point,AMI:SP:NAUGA2,source,NAUGA2
stop_point,AMI:SP:OMERDE,amiens_rt,497
stop_point,AMI:SP:OMERDE,source,OMERDE
stop_point,AMI:SP:ORMAIN1,amiens_rt,498
stop_point,AMI:SP:ORMAIN1,source,ORMAIN1
stop_point,AMI:SP:ORMAIN2,amiens_rt,499
stop_point,AMI:SP:ORMAIN2,source,ORMAIN2
stop_point,AMI:SP:OTAGEN1,amiens_rt,1073
stop_point,AMI:SP:OTAGEN1,source,OTAGEN1
stop_point,AMI:SP:OTAGEN2,amiens_rt,1074
stop_point,AMI:SP:OTAGEN2,source,OTAGEN2
stop_point,AMI:SP:PAGES1,amiens_rt,503
stop_point,AMI:SP:PAGES1,source,PAGES1
stop_point,AMI:SP:PAGES2,amiens_rt,504
stop_point,AMI:SP:PAGES2,source,PAGES2
stop_point,AMI:SP:PAMON3,amiens_rt,1077
stop_point,AMI:SP:PAMON3,source,PAMON3
stop_point,AMI:SP:PAMON4,amiens_rt,1078
stop_point,AMI:SP:PAMON4,source,PAMON4
stop_point,AMI:SP:PASTE1,amiens_rt,508
stop_point,AMI:SP:PASTE1,source,PASTE1
stop_point,AMI:SP:PASTE2,amiens_rt,509
stop_point,AMI:SP:PASTE2,source,PASTE2
stop_point,AMI:SP:PAVREN1,amiens_rt,1079
stop_point,AMI:SP:PAVREN1,source,PAVREN1
stop_point,AMI:SP:PAVREN2,amiens_rt,1080
stop_point,AMI:SP:PAVREN2,source,PAVREN2
stop_point,AMI:SP:PBARO1,amiens_rt,512
stop_point,AMI:SP:PBARO1,source,PBARO1
stop_point,AMI:SP:PBARO2,amiens_rt,513
stop_point,AMI:SP:PBARO2,source,PBARO2
stop_point,AMI:SP:PBEAUN1,amiens_rt,1081
stop_point,AMI:SP:PBEAUN1,source,PBEAUN1
stop_point,AMI:SP:PBEAUN2,amiens_rt,1082
stop_point,AMI:SP:PBEAUN2,source,PBEAUN2
stop_point,AMI:SP:PBLANG,amiens_rt,518
stop_point,AMI:SP:PBLANG,source,PBLANG
stop_point,AMI:SP:PCAMON,amiens_rt,522
stop_point,AMI:SP:PCAMON,source,PCAMON
stop_point,AMI:SP:PCPIE3,amiens_rt,527
stop_point,AMI:SP:PCPIE3,source,PCPIE3
stop_point,AMI:SP:PCPIEN1,amiens_rt,1083
stop_point,AMI:SP:PCPIEN1,source,PCPIEN1
stop_point,AMI:SP:PCPIEN2,amiens_rt,1084
stop_point,AMI:SP:PCPIEN2,source,PCPIEN2
stop_point,AMI:SP:PFORT1,amiens_rt,531
stop_point,AMI:SP:PFORT1,source,PFORT1
stop_point,AMI:SP:PFORT2,amiens_rt,532
stop_point,AMI:SP:PFORT2,source,PFORT2
stop_point,AMI:SP:PHOTE1,amiens_rt,535
stop_point,AMI:SP:PHOTE1,source,PHOTE1
stop_point,AMI:SP:PHOTE2,amiens_rt,536
stop_point,AMI:SP:PHOTE2,source,PHOTE2
stop_point,AMI:SP:PICOR1,amiens_rt,539
stop_point,AMI:SP:PICOR1,source,PICOR1
stop_point,AMI:SP:PICOR2,amiens_rt,540
stop_point,AMI:SP:PICOR2,source,PICOR2
stop_point,AMI:SP:PINCEN1,amiens_rt,1085
stop_point,AMI:SP:PINCEN1,source,PINCEN1
stop_point,AMI:SP:PINCEN2,amiens_rt,1086
stop_point,AMI:SP:PINCEN2,source,PINCEN2
stop_point,AMI:SP:PINSO1,amiens_rt,543
stop_point,AMI:SP:PINSO1,source,PINSO1
stop_point,AMI:SP:PINSO2,amiens_rt,544
stop_point,AMI:SP:PINSO2,source,PINSO2
stop_point,AMI:SP:PJUSTIN,amiens_rt,1087
stop_point,AMI:SP:PJUSTIN,source,PJUSTIN
stop_point,AMI:SP:PKRUG1,amiens_rt,550
stop_point,AMI:SP:PKRUG1,source,PKRUG1
stop_point,AMI:SP:PLICON1,amiens_rt,170
stop_point,AMI:SP:PLICON1,source,PLICON1
stop_point,AMI:SP:PMANY1,amiens_rt,556
stop_point,AMI:SP:PMANY1,source,PMANY1
stop_point,AMI:SP:PMANY2,amiens_rt,557
stop_point,AMI:SP:PMANY2,source,PMANY2
stop_point,AMI:SP:PMARCHN,amiens_rt,1088
stop_point,AMI:SP:PMARCHN,source,PMARCHN
stop_point,AMI:SP:POMME1,amiens_rt,568
stop_point,AMI:SP:POMME1,source,POMME1
stop_point,AMI:SP:POMME2,amiens_rt,569
stop_point,AMI:SP:POMME2,source,POMME2
stop_point,AMI:SP:PROVI1,amiens_rt,575
stop_point,AMI:SP:PROVI1,source,PROVI1
stop_point,AMI:SP:PROVI2,amiens_rt,576
stop_point,AMI:SP:PROVI2,source,PROVI2
stop_point,AMI:SP:PTJEA1,amiens_rt,577
stop_point,AMI:SP:PTJEA1,source,PTJEA1
stop_point,AMI:SP:PTJEA2,amiens_rt,578
stop_point,AMI:SP:PTJEA2,source,PTJEA2
stop_point,AMI:SP:RAINE1,amiens_rt,587
stop_point,AMI:SP:RAINE1,source,RAINE1
stop_point,AMI:SP:RAINE2,amiens_rt,588
stop_point,AMI:SP:RAINE2,source,RAINE2
stop_point,AMI:SP:RAIX1,amiens_rt,589
stop_point,AMI:SP:RAIX1,source,RAIX1
stop_point,AMI:SP:RAIX2,amiens_rt,590
stop_point,AMI:SP:RAIX2,source,RAIX2
stop_point,AMI:SP:RALLO1,amiens_rt,591
stop_point,AMI:SP:RALLO1,source,RALLO1
stop_point,AMI:SP:RALLO2,amiens_rt,592
stop_point,AMI:SP:RALLO2,source,RALLO2
stop_point,AMI:SP:RAMPO1,amiens_rt,595
stop_point,AMI:SP:RAMPO1,source,RAMPO1
stop_point,AMI:SP:RAMPO2,amiens_rt,596
stop_point,AMI:SP:RAMPO2,source,RAMPO2
stop_point,AMI:SP:RCASS1,amiens_rt,601
stop_point,AMI:SP:RCASS1,source,RCASS1
stop_point,AMI:SP:RCASS2,amiens_rt,602
stop_point,AMI:SP:RCASS2,source,RCASS2
stop_point,AMI:SP:RGOBLN1,amiens_rt,1101
stop_point,AMI:SP:RGOBLN1,source,RGOBLN1
stop_point,AMI:SP:RGOBLN2,amiens_rt,1102
stop_point,AMI:SP:RGOBLN2,source,RGOBLN2
stop_point,AMI:SP:RICOR1,amiens_rt,613
stop_point,AMI:SP:RICOR1,source,RICOR1
stop_point,AMI:SP:RICOR2,amiens_rt,614
stop_point,AMI:SP:RICOR2,source,RICOR2
stop_point,AMI:SP:RIVERY,amiens_rt,615
stop_point,AMI:SP:RIVERY,source,RIVERY
stop_point,AMI:SP:RLEFEB,amiens_rt,617
stop_point,AMI:SP:RLEFEB,source,RLEFEB
stop_point,AMI:SP:RONSA1,amiens_rt,620
stop_point,AMI:SP:RONSA1,source,RONSA1
stop_point,AMI:SP:RONSA2,amiens_rt,621
stop_point,AMI:SP:RONSA2,source,RONSA2
stop_point,AMI:SP:ROPE1,amiens_rt,624
stop_point,AMI:SP:ROPE1,source,ROPE1
stop_point,AMI:SP:RROUEN1,amiens_rt,264
stop_point,AMI:SP:RROUEN1,source,RROUEN1
stop_point,AMI:SP:RROUEN2,amiens_rt,271
stop_point,AMI:SP:RROUEN2,source,RROUEN2
stop_point,AMI:SP:RUELL1,amiens_rt,644
stop_point,AMI:SP:RUELL1,source,RUELL1
stop_point,AMI:SP:RUELL2,amiens_rt,645
stop_point,AMI:SP:RUELL2,source,RUELL2
stop_point,AMI:SP:SAINSE,amiens_rt,652
stop_point,AMI:SP:SAINSE,source,SAINSE
stop_point,AMI:SP:SALEUX,amiens_rt,655
stop_point,AMI:SP:SALEUX,source,SALEUX
stop_point,AMI:SP:SOBON1,amiens_rt,1110
stop_point,AMI:SP:SOBON1,source,SOBON1
stop_point,AMI:SP:SOBON2,amiens_rt,1111
stop_point,AMI:SP:SOBON2,source,SOBON2
stop_point,AMI:SP:STADE1,amiens_rt,668
stop_point,AMI:SP:STADE1,source,STADE1
stop_point,AMI:SP:STADE2,amiens_rt,669
stop_point,AMI:SP:STADE2,source,STADE2
stop_point,AMI:SP:STANON1,amiens_rt,235
stop_point,AMI:SP:STANON1,source,STANON1
stop_point,AMI:SP:STANON2,amiens_rt,236
stop_point,AMI:SP:STANON2,source,STANON2
stop_point,AMI:SP:STJUS1,amiens_rt,674
stop_point,AMI:SP:STJUS1,source,STJUS1
stop_point,AMI:SP:STJUS2,amiens_rt,675
stop_point,AMI:SP:STJUS2,source,STJUS2
stop_point,AMI:SP:STQUE1,amiens_rt,677
stop_point,AMI:SP:STQUE1,source,STQUE1
stop_point,AMI:SP:STQUE3,amiens_rt,679
stop_point,AMI:SP:STQUE3,source,STQUE3
stop_point,AMI:SP:STRAS1,amiens_rt,680
stop_point,AMI:SP:STRAS1,source,STRAS1
stop_point,AMI:SP:STRAS2,amiens_rt,681
stop_point,AMI:SP:STRAS2,source,STRAS2
stop_point,AMI:SP:STSAU1,amiens_rt,682
stop_point,AMI:SP:STSAU1,source,STSAU1
stop_point,AMI:SP:STSAU2,amiens_rt,683
stop_point,AMI:SP:STSAU2,source,STSAU2
stop_point,AMI:SP:TAISNIL,source,TAISNIL
stop_point,AMI:SP:THDEL1,amiens_rt,690
stop_point,AMI:SP:THDEL1,source,THDEL1
stop_point,AMI:SP:THDEL2,amiens_rt,691
stop_point,AMI:SP:THDEL2,source,THDEL2
stop_point,AMI:SP:UPJVN1,amiens_rt,1120
stop_point,AMI:SP:UPJVN1,source,UPJVN1
stop_point,AMI:SP:UPJVN2,amiens_rt,302
stop_point,AMI:SP:UPJVN2,source,UPJVN2
stop_point,AMI:SP:VERBOU,amiens_rt,711
stop_point,AMI:SP:VERBOU,source,VERBOU
stop_point,AMI:SP:VERSSE,amiens_rt,714
stop_point,AMI:SP:VERSSE,source,VERSSE
stop_point,AMI:SP:VIGNA1,amiens_rt,717
stop_point,AMI:SP:VIGNA1,source,VIGNA1
stop_point,AMI:SP:VIGNA2,amiens_rt,718
stop_point,AMI:SP:VIGNA2,source,VIGNA2
stop_point,AMI:SP:WAIDEN,amiens_rt,1127
stop_point,AMI:SP:WAIDEN,source,WAIDEN
stop_point,AMI:SP:ZACHAR1,amiens_rt,1210
stop_point,AMI:SP:ZACHAR1,source,ZACHAR1
stop_point,AMI:SP:ZACHAR2,amiens_rt,1211
stop_point,AMI:SP:ZACHAR2,source,ZACHAR2
stop_point,AMI:SP:14JUI1,amiens_rt,1221
stop_point,AMI:SP:14JUI1,source,14JUI1
stop_point,AMI:SP:14JUI2,amiens_rt,2
stop_point,AMI:SP:14JUI2,source,14JUI2
stop_point,AMI:SP:3D.I.N1,amiens_rt,5
stop_point,AMI:SP:3D.I.N1,source,3D.I.N1
stop_point,AMI:SP:3D.I.N2,amiens_rt,6
stop_point,AMI:SP:3D.I.N2,source,3D.I.N2
stop_point,AMI:SP:8MAIN1,amiens_rt,3
stop_point,AMI:SP:8MAIN1,source,8MAIN1
stop_point,AMI:SP:8MAIN2,amiens_rt,4
stop_point,AMI:SP:8MAIN2,source,8MAIN2
stop_point,AMI:SP:ABATTN1,amiens_rt,7
