trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,cars_allowed
15-N2-2-6-184801,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-185300,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-6-194801,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-2-6-194900,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-2-6-204801,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-205400,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-6-214001,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-2-6-215500,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-2-6-225101,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-3-6-225501,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-3-6-234101,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-4-6-234701,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-5-041101,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-3-5-043101,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-045401,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-1-5-050600,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-3-5-053902,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-054600,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-3-5-061600,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-062301,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-063802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-8-5-065101,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-3-5-065802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-7-5-071100,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-5-5-071802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-072900,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-8-5-073802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-9-5-074901,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-075702,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-080901,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-081702,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-8-5-082800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-9-5-083702,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-7-5-084800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-085702,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-090800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-8-5-091802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-9-5-092800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-093802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-094800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-095802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-8-5-100800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-9-5-101802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-7-5-102800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-103802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-104900,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-8-5-105802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-9-5-110900,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-111802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-112800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-113802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-8-5-114800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-9-5-115802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-7-5-120800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-121802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-122800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-8-5-123802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-9-5-124800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-125802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-130800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-131802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-8-5-132800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-9-5-133802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-7-5-134800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-135802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-140800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-8-5-141802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-9-5-142800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-143802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-144800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-145802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-8-5-150800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-9-5-151802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-7-5-152800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-153802,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-154800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-8-5-155702,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-9-5-160700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-161602,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-162700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-163602,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-8-5-164700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-9-5-165602,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-7-5-170700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-171602,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-172700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-8-5-173602,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-9-5-174700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-175702,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-180700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-181702,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-8-5-182700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-9-5-183902,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-7-5-184700,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-185902,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-190800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-8-5-191902,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-9-5-192800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-7-5-193902,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-194800,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-6-5-195902,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-2-5-201400,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-203502,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-6-5-204400,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-2-5-211502,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-212000,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-221500,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-4-5-222000,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-10-5-225500,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-4-5-230002,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-10-5-233902,N2,15_SAMEDI,LA PAIX,,1,,,,,
15-N2-4-5-234500,N2,15_SAMEDI,IUT,,0,,,,,
15-N2-4-B-035101,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-1-B-042601,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-043200,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-3-B-050601,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-1-B-051200,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-053102,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-053601,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-9-B-055201,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-060201,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-10-B-061001,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-061700,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-062902,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-9-B-063700,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-11-B-064402,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-10-B-065600,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-065802,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-071000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-12-B-071301,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-072500,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-9-B-072702,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-074000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-10-B-074202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-12-B-075600,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-075702,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-9-B-081100,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-11-B-081202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-10-B-082600,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-083202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-084100,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-12-B-085202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-090000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-10-B-091102,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-092000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-093002,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-12-B-094000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-11-B-095002,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-10-B-100000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-101102,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-102000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-12-B-103202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-103800,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-10-B-105202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-105800,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-111202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-12-B-112000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-11-B-113202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-10-B-114000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-115202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-120000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-12-B-121202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-122000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-10-B-123202,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-124000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-125102,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-12-B-130000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-11-B-131102,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-10-B-132000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-133102,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-134000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-12-B-135002,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-135900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-10-B-141002,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-141900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-143002,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-12-B-143900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-11-B-145002,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-10-B-145900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-150802,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-151900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-12-B-152602,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-153900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-10-B-154802,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-155900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-160802,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-12-B-161900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-11-B-162502,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-10-B-163900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-164502,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-165900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-13-B-170001,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-171400,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-12-B-171502,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-14-B-172901,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-10-B-173002,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-4-B-174400,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-174502,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-13-B-175900,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-11-B-180002,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-12-B-181400,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-14-B-181502,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-10-B-183000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-4-B-183102,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-7-B-184000,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-13-B-184702,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-11-B-185500,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-12-B-190802,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-14-B-191500,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-7-B-192802,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-13-B-193500,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-2-B-194800,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-6-B-200500,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-13-B-202402,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-5-B-203600,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-6-B-210500,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-13-B-210600,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-8-B-212100,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-5-B-212500,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-8-B-221000,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-5-B-221700,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-5-B-225600,N2,15_SEMAINE,LA PAIX,,1,,,,,
15-N2-8-B-225700,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-5-B-234700,N2,15_SEMAINE,IUT,,0,,,,,
15-N2-1-B-240600,N2,15_SEMAINE,LA PAIX,,1,,,,,
16-N2-2-6-055201,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-1-6-060501,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-065100,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-065101,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-075001,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-2-6-075100,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-085001,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-085100,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-1-6-094801,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-2-6-095100,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-104901,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-105100,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-114500,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-1-6-114901,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-2-6-125001,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-125100,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-1-6-135001,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-2-6-135100,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-145001,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-145100,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-1-6-154801,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-2-6-155400,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-164801,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-165300,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-1-6-174801,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-2-6-175300,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-184801,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-185300,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-1-6-194801,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-2-6-194900,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-204801,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-1-6-205400,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-1-6-214001,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-2-6-215500,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-2-6-225101,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-3-6-225501,N2,16_DIMANCHE,IUT,,0,,,,,
16-N2-3-6-234101,N2,16_DIMANCHE,LA PAIX,,1,,,,,
16-N2-4-6-234701,N2,16_DIMANCHE,IUT,,0,,,,,
15-N3-1-6-060501,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-061701,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-070400,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-071601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-080400,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-081601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-090400,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-091601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-100400,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-101601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-110300,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-111601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-120200,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-121601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-130800,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-131601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-140601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-140900,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-150601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-150900,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-160401,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-160800,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-170401,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-170800,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-180401,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-180800,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-190601,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-190900,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-200301,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-200500,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-205801,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-210000,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-215401,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-215600,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-1-6-224901,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-2-6-225200,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-6-234401,N3,15_DIMANCHE,PROMENADE,,1,,,,,
15-N3-1-6-234600,N3,15_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N3-2-5-042801,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-043101,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-052801,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-053100,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-1-5-054700,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-061000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-062701,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-1-5-063500,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-065201,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-5-5-065501,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-071500,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-1-5-071900,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-073600,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-5-5-073901,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-075901,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-7-5-080401,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-6-5-081601,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-5-5-082500,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-083301,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-084500,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-7-5-085501,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-6-5-090300,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-5-5-091601,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-092100,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-093501,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-7-5-094100,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-6-5-095501,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-5-5-100200,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-101501,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-102200,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-7-5-103401,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-6-5-104200,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-5-5-105401,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-110200,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-111301,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-7-5-112200,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-6-5-113301,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-5-5-114300,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-115301,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-120100,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-7-5-121301,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-6-5-122200,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-5-5-123401,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-124100,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-125001,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-7-5-130000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-6-5-131201,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-5-5-132100,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-133001,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-133800,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-7-5-134801,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-6-5-140000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-5-5-140901,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-142000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-142701,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-7-5-143800,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-6-5-144901,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-5-5-150000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-150801,N3,15_SAMEDI,PROMENADE,,1,,,,,
